time,rise_velocity
0.05005880208333334,0.13407700000000003
0.050180501736111105,0.13324301515151515
0.05028590277777777,0.13295101515151514
0.05039140104166666,0.13303600000000002
0.05048880208333334,0.13347
0.05060240104166667,0.13437401515151515
0.05072409722222222,0.135837
0.05086200173611112,0.13805101515151516
0.05103240277777778,0.14154899999999998
0.051235201388888894,0.146682
0.051478600694444446,0.15397599999999997
0.051795,0.164794
0.05261450173611111,0.19353099999999998
0.05282539930555556,0.19920800000000002
0.05299579861111112,0.20276101515151515
0.05314180381944445,0.20494801515151517
0.05326350347222222,0.206102
0.053360899305555556,0.206563
0.05345009895833333,0.20661101515151514
0.05353940104166666,0.206306
0.05363670138888889,0.205556
0.05374219965277778,0.20425600000000002
0.05386390451388889,0.20215801515151516
0.05400990104166667,0.198857
0.05418840277777777,0.19380899999999998
0.05441559895833333,0.18613999999999997
0.05484560069444445,0.16987899999999997
0.05518640104166668,0.15771101515151514
0.05540539930555555,0.151195
0.05558390451388888,0.14693599999999998
0.055746203125,0.144018
0.055884097222222213,0.14224499999999998
0.05600580381944445,0.14128201515151514
0.05610320138888889,0.140905
0.05620860243055557,0.140861
0.056305999999999995,0.14117000000000002
0.05641150173611111,0.14188
0.0565332013888889,0.14318299999999998
0.056671102430555564,0.14522601515151512
0.0568252013888889,0.148199
0.057011803819444457,0.152691
0.057214703125,0.15850000000000003
0.05751490277777778,0.16832301515151515
0.058066604166666674,0.18661201515151515
0.05826940277777778,0.191957
0.058439803819444455,0.19541799999999998
0.05857769965277778,0.19741301515151513
0.05869130208333334,0.198487
0.058796800347222226,0.19901301515151515
0.05889410243055557,0.199097
0.05899150347222223,0.19880901515151517
0.05908880034722223,0.19817500000000002
0.05921050000000001,0.196925
0.059356602430555565,0.194835
0.05954319965277778,0.19142499999999998
0.05981090104166668,0.18562301515151516
0.060370703124999994,0.17328801515151515
0.06058980381944444,0.16939300000000002
0.06076829861111111,0.16692801515151517
0.060914302083333344,0.16549301515151515
0.061044102430555545,0.164675
0.061157701388888895,0.16434301515151514
0.06126320312499999,0.16440601515151515
0.061368697916666666,0.164853
0.06148219965277778,0.165756
0.061603904513888884,0.16721999999999998
0.061733800347222215,0.16934401515151518
0.061896003472222225,0.172714
0.06210700347222223,0.178066
0.06290210069444445,0.199401
0.06304,0.20166201515151513
0.06314550173611111,0.202763
0.06322660243055557,0.203164
0.06329960069444443,0.20316900000000002
0.06337260416666667,0.20280901515151514
0.06345380208333334,0.201984
0.06355110069444445,0.20042101515151517
0.06366470486111112,0.19787401515151515
0.06380260069444445,0.19379601515151515
0.06398110069444446,0.187186
0.06426510069444444,0.174897
0.06463020312500001,0.15937199999999999
0.06481680034722223,0.15303499999999998
0.06496280381944444,0.149318
0.06508450347222222,0.14719701515151512
0.06518189930555554,0.14618699999999998
0.06526300347222222,0.14582799999999999
0.06533600173611111,0.14588600000000002
0.06540909722222223,0.14629401515151513
0.06549829861111112,0.147258
0.06560380034722221,0.149024
0.06573360069444445,0.15202300000000002
0.06588770312500002,0.156617
0.06608250000000002,0.16359
0.06643130208333334,0.17782
0.06681260243055556,0.19296699999999997
0.06703980034722223,0.200423
0.06720209895833335,0.20456300000000002
0.06734000000000001,0.20713
0.06745359895833333,0.20850000000000002
0.0675510017361111,0.20910499999999999
0.06763210069444446,0.20919701515151515
0.06770510416666667,0.208954
0.067786203125,0.208316
0.06788360069444445,0.20704699999999998
0.06799720486111112,0.20489500000000002
0.06813510069444444,0.20138799999999998
0.06831360069444445,0.19565201515151512
0.06854889930555556,0.186599
0.0689707986111111,0.17023700000000003
0.06914119791666666,0.165201
0.069271,0.162464
0.06936829861111111,0.16116
0.06944950173611111,0.160608
0.06951439930555557,0.160527
0.06957930208333334,0.16077000000000002
0.06965230034722224,0.16142099999999998
0.06974150173611111,0.16273901515151515
0.06985509895833333,0.16518699999999997
0.069993,0.16916301515151516
0.07000120312500001,0.16942500000000002
