step,time_s,liquid_area_m2,boundary_integral_m2,balance_error_m2,phi_min,phi_max
442,0.012500529005253155,1.094942436644056e-6,1.1250476104727849e-7,3.441071348220595e-22,6.924527511354381e-187,1.0000931022051547
443,0.012528810745084044,1.0951969723025338e-6,1.1275929670575649e-7,1.9852334701272664e-22,1.1716083210368812e-186,1.0000927315426646
444,0.012557092484914933,1.095451507961012e-6,1.130138323642345e-7,2.6469779601696886e-22,1.9790994869464163e-186,1.0000923620108548
445,0.012585374224745823,1.0957060436194898e-6,1.132683680227125e-7,1.1911400820763599e-22,3.3377198848660584e-186,1.0000919936195771
446,0.012613655964576712,1.0959605792779678e-6,1.1352290368119051e-7,1.852884572118782e-22,5.6199622218274785e-186,1.0000916263781323
447,0.0126419377044076,1.096215114936446e-6,1.1377743933966851e-7,2.514629062161204e-22,9.44761724640206e-186,1.0000912602952905
448,0.01267021944423849,1.0964696505949238e-6,1.1403197499814652e-7,1.0587911840678754e-22,1.585698690038128e-185,1.0000908953793115
449,0.012698501184069379,1.096724186253402e-6,1.1428651065662453e-7,3.8381180422460484e-22,2.657251080695757e-185,1.0000905316379634
450,0.012726782923900268,1.09697872191188e-6,1.1454104631510253e-7,2.3822801641527197e-22,4.445924630572047e-185,1.0000901690785418
451,0.012755064663731157,1.0972332575703578e-6,1.1479558197358054e-7,9.26442286059391e-23,7.426995763537598e-185,1.0000898077078841
452,0.012783346403562046,1.0974877932288359e-6,1.1505011763205854e-7,1.5881867761018131e-22,1.2387674849693028e-184,1.0000894475323896
453,0.012811628143392935,1.097742328887314e-6,1.1530465329053655e-7,2.2499312661442353e-22,2.0629841554252974e-184,1.0000890885580371
454,0.012839909883223824,1.097996864545792e-6,1.1555918894901455e-7,2.9116757561866574e-22,3.430325733287554e-184,1.0000887307904005
455,0.012868191623054713,1.0982514002042699e-6,1.1581372460749256e-7,1.4558378780933287e-22,5.695240560800324e-184,1.000088374234662
456,0.012896473362885602,1.0985059358627477e-6,1.1606826026597056e-7,0.0,9.441257986298683e-184,1.0000880188956272
457,0.012924755102716491,1.0987604715212258e-6,1.1632279592444857e-7,6.617444900424221e-23,1.5627609286493173e-183,1.0000876647777381
458,0.01295303684254738,1.0990150071797039e-6,1.1657733158292657e-7,1.3234889800848443e-22,2.5828779718465503e-183,1.0000873118850866
459,0.01298131858237827,1.099269542838182e-6,1.1683186724140458e-7,1.9852334701272664e-22,4.262531907383645e-183,1.0000869602214282
460,0.013009600322209158,1.09952407849666e-6,1.1708640289988258e-7,2.6469779601696886e-22,7.024048885092019e-183,1.0000866097901946
461,0.013037882062040047,1.0997786141551379e-6,1.1734093855836059e-7,1.1911400820763599e-22,1.1557588400030478e-182,1.0000862605945067
462,0.013066163801870936,1.100033149813616e-6,1.175954742168386e-7,1.852884572118782e-22,1.8989363036856868e-182,1.0000859126371875
463,0.013094445541701825,1.100287685472094e-6,1.178500098753166e-7,2.514629062161204e-22,3.115449217422805e-182,1.0000855659207744
464,0.013122727281532715,1.1005422211305719e-6,1.181045455337946e-7,1.0587911840678754e-22,5.1038942082274595e-182,1.000085220447531
465,0.013151009021363604,1.10079675678905e-6,1.1835908119227261e-7,1.7205356741102976e-22,8.349432040017063e-182,1.0000848762194585
466,0.013179290761194493,1.1010512924475278e-6,1.1861361685075062e-7,2.6469779601696886e-23,1.3639235698446695e-181,1.000084533238308
467,0.013207572501025382,1.101305828106006e-6,1.1886815250922862e-7,3.044024654195142e-22,2.2248692050391363e-181,1.00008419150559
468,0.01323585424085627,1.101560363764484e-6,1.1912268816770663e-7,1.5881867761018131e-22,3.624130090931416e-181,1.0000838510225856
469,0.01326413598068716,1.101814899422962e-6,1.1937722382618465e-7,2.117582368135751e-22,5.895102792209014e-181,1.000083511790356
470,0.013292417720518049,1.1020694350814399e-6,1.1963175948466267e-7,5.293955920339377e-23,9.575704511331955e-181,1.0000831738097526
471,0.013320699460348938,1.102323970739918e-6,1.1988629514314068e-7,1.0587911840678754e-22,1.5532639203576605e-180,1.0000828370814268
472,0.013348981200179827,1.102578506398396e-6,1.201408308016187e-7,1.5881867761018131e-22,2.5160445462511145e-180,1.0000825016058372
473,0.013377262940010716,1.102833042056874e-6,1.2039536646009672e-7,2.117582368135751e-22,4.069989733938221e-180,1.00008216738326
474,0.013405544679841605,1.1030875777153522e-6,1.2064990211857474e-7,2.6469779601696886e-22,6.5746638909891886e-180,1.0000818344137956
475,0.013433826419672494,1.10334211337383e-6,1.2090443777705276e-7,1.0587911840678754e-22,1.0606262341550735e-179,1.0000815026973775
476,0.013462108159503383,1.103596649032308e-6,1.2115897343553078e-7,1.5881867761018131e-22,1.7086890240685195e-179,1.0000811722337792
477,0.013490389899334272,1.1038511846907862e-6,1.214135090940088e-7,2.117582368135751e-22,2.749025786677314e-179,1.0000808430226218
478,0.013518671639165161,1.104105720349264e-6,1.2166804475248681e-7,5.293955920339377e-23,4.416853111681325e-179,1.0000805150633805
479,0.01354695337899605,1.104360256007742e-6,1.2192258041096483e-7,1.0587911840678754e-22,7.087101841077024e-179,1.0000801883553907
480,0.01357523511882694,1.1046147916662202e-6,1.2217711606944285e-7,1.5881867761018131e-22,1.1356621634537015e-178,1.0000798628978562
481,0.013603516858657828,1.104869327324698e-6,1.2243165172792087e-7,0.0,1.817429504012519e-178,1.000079538689853
482,0.013631798598488717,1.1051238629831759e-6,1.226861873863989e-7,-1.5881867761018131e-22,2.9046718124146507e-178,1.0000792157303373
483,0.013660080338319606,1.105378398641654e-6,1.229407230448769e-7,-1.0587911840678754e-22,4.636291852226443e-178,1.00007889401815
484,0.013688362078150496,1.105632934300132e-6,1.2319525870335493e-7,-5.293955920339377e-23,7.390635131446325e-178,1.0000785735520237
485,0.013716643817981385,1.10588746995861e-6,1.2344979436183294e-7,0.0,1.1766116167917711e-177,1.0000782543305873
486,0.013744925557812274,1.1061420056170882e-6,1.2370433002031096e-7,5.293955920339377e-23,1.8708024463265126e-177,1.0000779363523722
487,0.013773207297643163,1.1063965412755662e-6,1.2395886567878898e-7,1.0587911840678754e-22,2.9707710583460226e-177,1.0000776196158168
488,0.013801489037474052,1.106651076934044e-6,1.24213401337267e-7,-5.293955920339377e-23,4.711507704127366e-177,1.0000773041192728
489,0.01382977077730494,1.106905612592522e-6,1.2446793699574502e-7,-2.117582368135751e-22,7.46282192953483e-177,1.000076989861009
490,0.01385805251713583,1.107160148251e-6,1.2472247265422304e-7,-1.5881867761018131e-22,1.1805969819078613e-176,1.000076676839217
491,0.013886334256966719,1.107414683909478e-6,1.2497700831270106e-7,-1.0587911840678754e-22,1.865342634452579e-176,1.0000763650520166
492,0.013914615996797608,1.1076692195679562e-6,1.2523154397117907e-7,-5.293955920339377e-23,2.9435867775499304e-176,1.0000760544974583
493,0.013942897736628497,1.1079237552264342e-6,1.254860796296571e-7,0.0,4.639372544224594e-176,1.0000757451735294
494,0.013971179476459386,1.1081782908849123e-6,1.257406152881351e-7,5.293955920339377e-23,7.30312455955281e-176,1.0000754370781584
495,0.013999461216290275,1.10843282654339e-6,1.2599515094661313e-7,-3.1763735522036263e-22,1.1482278576777476e-175,1.0000751302092183
496,0.014027742956121164,1.1086873622018683e-6,1.2624968660509115e-7,-5.293955920339377e-23,1.80310159388523e-175,1.0000748245645317
497,0.014056024695952053,1.1089418978603461e-6,1.2650422226356917e-7,-2.117582368135751e-22,2.828055160238164e-175,1.0000745201418735
498,0.014084306435782942,1.1091964335188242e-6,1.2675875792204719e-7,-1.5881867761018131e-22,4.430307883673505e-175,1.0000742169389756
499,0.014112588175613831,1.109450969177302e-6,1.270132935805252e-7,-3.1763735522036263e-22,6.932040115481712e-175,1.0000739149535305
500,0.01414086991544472,1.1097055048357801e-6,1.2726782923900322e-7,-2.6469779601696886e-22,1.0833582728210702e-174,1.000073614183194
501,0.01416915165527561,1.1099600404942584e-6,1.2752236489748124e-7,0.0,1.6911017930331306e-174,1.00007331462559
502,0.014197433395106498,1.1102145761527363e-6,1.2777690055595926e-7,-1.5881867761018131e-22,2.6366756951937337e-174,1.000073016278313
503,0.014225715134937388,1.1104691118112141e-6,1.2803143621443728e-7,-3.1763735522036263e-22,4.1061583372701645e-174,1.0000727191389323
504,0.014253996874768277,1.1107236474696922e-6,1.282859718729153e-7,-2.6469779601696886e-22,6.3871828477733535e-174,1.000072423204992
505,0.014282278614599166,1.1109781831281703e-6,1.2854050753139332e-7,-2.117582368135751e-22,9.92385332092062e-174,1.0000721284740168
506,0.014310560354430055,1.1112327187866483e-6,1.2879504318987134e-7,-1.5881867761018131e-22,1.5401083835703395e-173,1.0000718349435147
507,0.014338842094260944,1.1114872544451262e-6,1.2904957884834935e-7,-3.1763735522036263e-22,2.387397882373137e-173,1.0000715426109787
508,0.014367123834091833,1.1117417901036043e-6,1.2930411450682737e-7,-2.6469779601696886e-22,3.6966087318927605e-173,1.00007125147389
509,0.014395405573922722,1.1119963257620821e-6,1.295586501653054e-7,-4.235164736271502e-22,5.717285736804841e-173,1.0000709615297212
510,0.014423687313753611,1.1122508614205602e-6,1.298131858237834e-7,-3.705769144237564e-22,8.832559945361582e-173,1.0000706727759365
511,0.0144519690535845,1.1125053970790383e-6,1.3006772148226143e-7,-3.1763735522036263e-22,1.3630007788337216e-172,1.0000703852099961
512,0.014480250793415389,1.1127599327375163e-6,1.3032225714073945e-7,-2.6469779601696886e-22,2.1009752725869854e-172,1.0000700988293578
513,0.014508532533246278,1.1130144683959944e-6,1.3057679279921747e-7,-2.117582368135751e-22,3.2349203903126674e-172,1.0000698136314785
514,0.014536814273077167,1.1132690040544723e-6,1.3083132845769548e-7,-3.705769144237564e-22,4.9753833280609926e-172,1.0000695296138165
515,0.014565096012908056,1.1135235397129503e-6,1.310858641161735e-7,-3.1763735522036263e-22,7.643851527866128e-172,1.0000692467738337
516,0.014593377752738945,1.1137780753714284e-6,1.3134039977465152e-7,-2.6469779601696886e-22,1.1730678205570321e-171,1.0000689651089971
517,0.014621659492569834,1.1140326110299063e-6,1.3159493543312954e-7,-4.235164736271502e-22,1.7982977403537928e-171,1.0000686846167801
518,0.014649941232400723,1.1142871466883843e-6,1.3184947109160756e-7,-3.705769144237564e-22,2.753785263419013e-171,1.0000684052946647
519,0.014678222972231612,1.1145416823468624e-6,1.3210400675008558e-7,-3.1763735522036263e-22,4.212412751761088e-171,1.000068127140142
520,0.014706504712062501,1.1147962180053403e-6,1.323585424085636e-7,-4.764560328305439e-22,6.436747901566714e-171,1.0000677726662945
521,0.01473478645189339,1.1150507536638183e-6,1.3261307806704161e-7,-4.235164736271502e-22,9.82514925588541e-171,1.0000674030468106
522,0.01476306819172428,1.1153052893222962e-6,1.3286761372551963e-7,-5.823351512373315e-22,1.4981358981966354e-170,1.0000670276142818
523,0.014791349931555169,1.1155598249807743e-6,1.3312214938399765e-7,-5.293955920339377e-22,2.2819439162178104e-170,1.0000666591207863
524,0.014819631671386058,1.1158143606392523e-6,1.3337668504247567e-7,-4.764560328305439e-22,3.472183825011298e-170,1.0000662961394675
525,0.014847913411216947,1.1160688962977304e-6,1.336312207009537e-7,-4.235164736271502e-22,5.277724394755949e-170,1.0000659211470238
526,0.014876195151047836,1.1163234319562083e-6,1.338857563594317e-7,-5.823351512373315e-22,8.013813090337313e-170,1.0000655524939543
527,0.014904476890878725,1.1165779676146861e-6,1.3414029201790973e-7,-7.411538288475128e-22,1.2155769190442165e-169,1.0000651894861248
528,0.014932758630709614,1.1168325032731642e-6,1.3439482767638775e-7,-6.88214269644119e-22,1.8419533595567653e-169,1.0000648032599597
529,0.014961040370540503,1.1170870389316423e-6,1.3464936333486576e-7,-6.352747104407253e-22,2.7882387308455325e-169,1.000064423533112
530,0.014989322110371392,1.1173415745901204e-6,1.3490389899334378e-7,-5.823351512373315e-22,4.216368903365212e-169,1.0000640433946115
531,0.015017603850202281,1.1175961102485984e-6,1.351584346518218e-7,-5.293955920339377e-22,6.369520307472875e-169,1.0000636471422208
532,0.01504588559003317,1.1178506459070763e-6,1.3541297031029982e-7,-6.88214269644119e-22,9.61250263651068e-169,1.0000632580674074
533,0.015074167329864059,1.1181051815655544e-6,1.3566750596877784e-7,-6.352747104407253e-22,1.4492054601160373e-168,1.000062874900624
534,0.015102449069694948,1.1183597172240322e-6,1.3592204162725586e-7,-7.940933880509066e-22,2.182676145882227e-168,1.0000624984907194
535,0.015130730809525837,1.1186142528825103e-6,1.3617657728573388e-7,-7.411538288475128e-22,3.284101584945661e-168,1.0000621285787294
536,0.015159012549356726,1.1188687885409884e-6,1.364311129442119e-7,-6.88214269644119e-22,4.936440128773282e-168,1.000061764909433
537,0.015187294289187615,1.1191233241994664e-6,1.366856486026899e-7,-6.352747104407253e-22,7.412816193032722e-168,1.000061407233855
538,0.015215576029018504,1.1193778598579445e-6,1.3694018426116793e-7,-5.823351512373315e-22,1.112056088238708e-167,1.0000610562849006
539,0.015243857768849393,1.1196323955164224e-6,1.3719471991964595e-7,-7.411538288475128e-22,1.666657173386428e-167,1.0000607108422799
540,0.015272139508680282,1.1198869311749004e-6,1.3744925557812397e-7,-6.88214269644119e-22,2.4954219227916855e-167,1.0000603706527662
541,0.015300421248511172,1.1201414668333783e-6,1.37703791236602e-7,-8.470329472543003e-22,3.732689019814039e-167,1.0000600082246671
542,0.01532870298834206,1.1203960024918564e-6,1.3795832689508e-7,-7.940933880509066e-22,5.578041161972649e-167,1.0000596190842113
543,0.01535698472817295,1.1206505381503344e-6,1.3821286255355802e-7,-7.411538288475128e-22,8.327711198367185e-167,1.0000592515007307
544,0.015385266468003839,1.1209050738088125e-6,1.3846739821203604e-7,-6.88214269644119e-22,1.242097158409907e-166,1.0000588613615677
545,0.015413548207834728,1.1211596094672904e-6,1.3872193387051406e-7,-8.470329472543003e-22,1.8508591594846864e-166,1.00005848063497
546,0.015441829947665617,1.1214141451257682e-6,1.3897646952899208e-7,-1.0058516248644817e-21,2.7553766391415844e-166,1.000058107016257
547,0.015470111687496506,1.1216686807842463e-6,1.392310051874701e-7,-9.529120656610879e-22,4.098078319293154e-166,1.0000577402613837
548,0.015498393427327395,1.1219232164427244e-6,1.3948554084594812e-7,-8.999725064576941e-22,6.089380186090639e-166,1.0000573539313147
549,0.015526675167158284,1.1221777521012024e-6,1.3974007650442614e-7,-8.470329472543003e-22,9.039852291987398e-166,1.0000569681922464
550,0.015554956906989173,1.1224322877596805e-6,1.3999461216290416e-7,-7.940933880509066e-22,1.3407469784406273e-165,1.0000565902898273
551,0.015583238646820062,1.1226868234181586e-6,1.4024914782138217e-7,-7.411538288475128e-22,1.9866958788626673e-165,1.0000562197979312
552,0.015611520386650951,1.1229413590766367e-6,1.405036834798602e-7,-6.88214269644119e-22,2.9411476954969283e-165,1.0000558564178004
553,0.01563980212648184,1.1231958947351145e-6,1.407582191383382e-7,-8.470329472543003e-22,4.350157171378195e-165,1.000055499857553
554,0.01566808386631273,1.1234504303935924e-6,1.4101275479681623e-7,-1.0058516248644817e-21,6.428320337017871e-165,1.0000551498370134
555,0.015696365606143618,1.1237049660520704e-6,1.4126729045529425e-7,-9.529120656610879e-22,9.490657082119856e-165,1.0000548060957968
556,0.015724647345974507,1.1239595017105485e-6,1.4152182611377227e-7,-8.999725064576941e-22,1.399919322681936e-164,1.0000544562869156
557,0.015752929085805396,1.1242140373690266e-6,1.4177636177225029e-7,-8.470329472543003e-22,2.063095920729864e-164,1.0000540967463765
558,0.015781210825636285,1.1244685730275047e-6,1.420308974307283e-7,-7.940933880509066e-22,3.0377164609431624e-164,1.0000537439252013
559,0.015809492565467174,1.1247231086859825e-6,1.4228543308920632e-7,-9.529120656610879e-22,4.468771531604647e-164,1.0000533975803334
560,0.015837774305298064,1.1249776443444606e-6,1.4253996874768434e-7,-8.999725064576941e-22,6.568162031162873e-164,1.0000530580870217
561,0.015866056045128953,1.1252321800029385e-6,1.4279450440616236e-7,-1.0587911840678754e-21,9.645306324359479e-164,1.0000527133435984
562,0.01589433778495984,1.1254867156614165e-6,1.4304904006464038e-7,-1.0058516248644817e-21,1.4151624932179103e-163,1.00005237410097
563,0.01592261952479073,1.1257412513198946e-6,1.433035757231184e-7,-9.529120656610879e-22,2.0745139283963608e-163,1.0000520388581766
564,0.01595090126462162,1.1259957869783727e-6,1.4355811138159642e-7,-8.999725064576941e-22,3.0384198827580316e-163,1.0000517096483603
565,0.01597918300445251,1.1262503226368505e-6,1.4381264704007443e-7,-1.0587911840678754e-21,4.446335473351282e-163,1.000051383767392
566,0.016007464744283398,1.1265048582953286e-6,1.4406718269855245e-7,-1.0058516248644817e-21,6.501016494169073e-163,1.0000510591967153
567,0.016035746484114287,1.1267593939538065e-6,1.4432171835703047e-7,-1.164670302474663e-21,9.497001332078034e-163,1.0000507364120468
568,0.016064028223945176,1.1270139296122845e-6,1.445762540155085e-7,-1.1117307432712692e-21,1.3861795659825629e-162,1.0000504192325528
569,0.016092309963776065,1.1272684652707626e-6,1.448307896739865e-7,-1.0587911840678754e-21,2.021537526687181e-162,1.0000501071158185
570,0.016120591703606954,1.1275230009292407e-6,1.4508532533246453e-7,-1.0058516248644817e-21,2.945608267814099e-162,1.0000497837176396
571,0.016148873443437843,1.1277775365877185e-6,1.4533986099094255e-7,-1.164670302474663e-21,4.288452182515144e-162,1.000049475901062
572,0.016177155183268732,1.1280320722461966e-6,1.4559439664942056e-7,-1.1117307432712692e-21,6.23821117082922e-162,1.000049149269697
573,0.01620543692309962,1.1282866079046745e-6,1.4584893230789858e-7,-1.2705494208814505e-21,9.066820051226013e-162,1.0000488106169576
574,0.01623371866293051,1.1285411435631525e-6,1.461034679663766e-7,-1.2176098616780567e-21,1.316700007003265e-161,1.000048482008679
575,0.0162620004027614,1.1287956792216306e-6,1.4635800362485462e-7,-1.164670302474663e-21,1.910544143499993e-161,1.0000481600561477
576,0.01629028214259229,1.1290502148801087e-6,1.4661253928333264e-7,-1.1117307432712692e-21,2.769919705982035e-161,1.000047844512605
577,0.016318563882423177,1.1293047505385868e-6,1.4686707494181066e-7,-1.0587911840678754e-21,4.012532868076924e-161,1.0000475351335438
578,0.016346845622254066,1.1295592861970646e-6,1.4712161060028868e-7,-1.2176098616780567e-21,5.807815183249569e-161,1.000047229407878
579,0.016375127362084956,1.1298138218555427e-6,1.473761462587667e-7,-1.164670302474663e-21,8.399456103509654e-161,1.0000469306210802
580,0.016403409101915845,1.1300683575140205e-6,1.4763068191724471e-7,-1.3234889800848443e-21,1.2137665144029955e-160,1.0000466342155911
581,0.016431690841746734,1.1303228931724986e-6,1.4788521757572273e-7,-1.2705494208814505e-21,1.7525328016057672e-160,1.0000463457835267
582,0.016459972581577623,1.1305774288309767e-6,1.4813975323420075e-7,-1.2176098616780567e-21,2.5283987615134055e-160,1.0000460623896503
583,0.01648825432140851,1.1308319644894548e-6,1.4839428889267877e-7,-1.164670302474663e-21,3.644809004382217e-160,1.0000457777004421
584,0.0165165360612394,1.1310865001479328e-6,1.486488245511568e-7,-1.1117307432712692e-21,5.2499497339137304e-160,1.000045497699088
585,0.01654481780107029,1.131341035806411e-6,1.489033602096348e-7,-1.0587911840678754e-21,7.555931952005009e-160,1.0000452222296314
586,0.01657309954090118,1.1315955714648885e-6,1.4915789586811283e-7,-1.4293680984916318e-21,1.0866127629379218e-159,1.0000449511434495
587,0.016601381280732068,1.1318501071233666e-6,1.4941243152659084e-7,-1.376428539288238e-21,1.561409341357591e-159,1.0000446842977788
588,0.016629663020562957,1.1321046427818447e-6,1.4966696718506886e-7,-1.3234889800848443e-21,2.241895051056857e-159,1.0000444215552444
589,0.016657944760393846,1.1323591784403228e-6,1.4992150284354688e-7,-1.2705494208814505e-21,3.216411688558633e-159,1.0000441627841
590,0.016686226500224735,1.1326137140988008e-6,1.501760385020249e-7,-1.2176098616780567e-21,4.610915226065108e-159,1.0000439078583019
591,0.016714508240055624,1.1328682497572787e-6,1.5043057416050292e-7,-1.376428539288238e-21,6.604851983050603e-159,1.000043656658034
592,0.016742789979886513,1.1331227854157568e-6,1.5068510981898094e-7,-1.3234889800848443e-21,9.453677220964858e-159,1.00004340906882
593,0.016771071719717402,1.1333773210742346e-6,1.5093964547745896e-7,-1.4823076576950256e-21,1.3520770836926608e-158,1.0000431652252744
594,0.01679935345954829,1.1336318567327127e-6,1.5119418113593697e-7,-1.4293680984916318e-21,1.9322637111337093e-158,1.0000429295035969
595,0.01682763519937918,1.1338863923911908e-6,1.51448716794415e-7,-1.376428539288238e-21,2.7592869008132076e-158,1.000042691021249
596,0.01685591693921007,1.1341409280496688e-6,1.51703252452893e-7,-1.3234889800848443e-21,3.937259855851618e-158,1.0000424590393795
597,0.01688419867904096,1.1343954637081467e-6,1.5195778811137103e-7,-1.4823076576950256e-21,5.6138304107096296e-158,1.0000422281555377
598,0.016912480418871847,1.1346499993666248e-6,1.5221232376984905e-7,-1.4293680984916318e-21,7.998226743134115e-158,1.0000420002393076
599,0.016940762158702737,1.1349045350251028e-6,1.5246685942832707e-7,-1.376428539288238e-21,1.1386717890809047e-157,1.0000417745529038
600,0.016969043898533626,1.1351590706835807e-6,1.5272139508680509e-7,-1.5352472168984194e-21,1.6198508937607666e-157,1.0000415520263837
601,0.016997325638364515,1.1354136063420588e-6,1.529759307452831e-7,-1.4823076576950256e-21,2.3026309757727087e-157,1.0000413320510884
602,0.017025607378195404,1.1356681420005368e-6,1.5323046640376112e-7,-1.4293680984916318e-21,3.2707522922864015e-157,1.000041114905315
603,0.017053889118026293,1.135922677659015e-6,1.5348500206223914e-7,-1.376428539288238e-21,4.642438414722565e-157,1.0000409005211037
604,0.017082170857857182,1.1361772133174928e-6,1.5373953772071716e-7,-1.5352472168984194e-21,6.584472679607683e-157,1.0000406888336366
605,0.01711045259768807,1.1364317489759709e-6,1.5399407337919518e-7,-1.4823076576950256e-21,9.331970538924142e-157,1.0000404797809095
606,0.01713873433751896,1.1366862846344487e-6,1.542486090376732e-7,-1.641126335305207e-21,1.3216132309437693e-156,1.0000402733034583
607,0.01716701607734985,1.1369408202929268e-6,1.5450314469615122e-7,-1.5881867761018131e-21,1.8703168961097388e-156,1.0000400693441311
608,0.017195297817180738,1.1371953559514049e-6,1.5475768035462924e-7,-1.5352472168984194e-21,2.644885950942391e-156,1.000039867847894
609,0.017223579557011627,1.137449891609883e-6,1.5501221601310725e-7,-1.4823076576950256e-21,3.737496197638726e-156,1.0000396687616697
610,0.017251861296842516,1.1377044272683608e-6,1.5526675167158527e-7,-1.641126335305207e-21,5.277615449493205e-156,1.0000394720341983
611,0.017280143036673405,1.1379589629268386e-6,1.555212873300633e-7,-1.7999450129153882e-21,7.446959745536519e-156,1.0000392776140055
612,0.017308424776504294,1.138213498585317e-6,1.557758229885413e-7,-1.5352472168984194e-21,1.0500395348289163e-155,1.0000390854499732
613,0.017336706516335183,1.1384680342437948e-6,1.5603035864701933e-7,-1.6940658945086007e-21,1.4795129412545605e-155,1.0000388954928743
614,0.017364988256166072,1.1387225699022729e-6,1.5628489430549735e-7,-1.641126335305207e-21,2.0831447214390267e-155,1.0000387076952315
615,0.01739326999599696,1.138977105560751e-6,1.5653942996397537e-7,-1.5881867761018131e-21,2.9309522984296573e-155,1.0000385220111252
616,0.01742155173582785,1.1392316412192288e-6,1.5679396562245338e-7,-1.7470054537119944e-21,4.12085905373093e-155,1.000038338398699
617,0.01744983347565874,1.1394861768777069e-6,1.570485012809314e-7,-1.6940658945086007e-21,5.78971965091823e-155,1.0000381568192913
618,0.01747811521548963,1.1397407125361847e-6,1.5730303693940942e-7,-1.852884572118782e-21,8.128663163790697e-155,1.000037977236753
619,0.017506396955320518,1.1399952481946628e-6,1.5755757259788744e-7,-1.7999450129153882e-21,1.1404430049915908e-154,1.0000377996169143
620,0.017534678695151407,1.1402497838531409e-6,1.5781210825636546e-7,-1.7470054537119944e-21,1.5989023814922516e-154,1.000037623555577
621,0.017562960434982296,1.140504319511619e-6,1.5806664391484348e-7,-1.6940658945086007e-21,2.240088886404895e-154,1.0000374493260982
622,0.017591242174813185,1.140758855170097e-6,1.583211795733215e-7,-1.641126335305207e-21,3.136205542404204e-154,1.0000372769046126
623,0.017619523914644074,1.141013390828575e-6,1.5857571523179951e-7,-1.5881867761018131e-21,4.387738820645969e-154,1.0000371062677404
624,0.017647805654474963,1.141267926487053e-6,1.5883025089027753e-7,-1.7470054537119944e-21,6.134441301690412e-154,1.000036937392428
625,0.017676087394305852,1.1415224621455308e-6,1.5908478654875555e-7,-1.9058241313221758e-21,8.570541545863937e-154,1.0000367702558361
626,0.01770436913413674,1.1417769978040089e-6,1.5933932220723357e-7,-1.852884572118782e-21,1.196579383298086e-153,1.000036604835268
627,0.01773265087396763,1.142031533462487e-6,1.595938578657116e-7,-1.7999450129153882e-21,1.669459017266683e-153,1.0000364411081233
628,0.01776093261379852,1.1422860691209648e-6,1.598483935241896e-7,-1.9587636905255695e-21,2.327619519950189e-153,1.0000362790518749
629,0.017789214353629408,1.142540604779443e-6,1.6010292918266763e-7,-1.6940658945086007e-21,3.2430316086242796e-153,1.0000361186440594
630,0.017817496093460297,1.1427951404379207e-6,1.6035746484114564e-7,-2.064642808932357e-21,4.5153800480717385e-153,1.0000359598622282
631,0.017845777833291186,1.143049676096399e-6,1.6061200049962366e-7,-1.7999450129153882e-21,6.28264243360813e-153,1.0000358026839737
632,0.017874059573122075,1.143304211754877e-6,1.6086653615810168e-7,-1.7470054537119944e-21,8.735670507761463e-153,1.0000356470869594
633,0.017902341312952964,1.143558747413355e-6,1.611210718165797e-7,-1.9058241313221758e-21,1.2138274969658882e-152,1.0000354930489475
634,0.017930623052783853,1.143813283071833e-6,1.6137560747505772e-7,-1.852884572118782e-21,1.6854872573318166e-152,1.0000353405478266
635,0.017958904792614742,1.144067818730311e-6,1.6163014313353574e-7,-1.7999450129153882e-21,2.3388517604748537e-152,1.0000351895616388
636,0.01798718653244563,1.1443223543887887e-6,1.6188467879201376e-7,-2.1705219273391446e-21,3.2433183563133405e-152,1.000035040068604
637,0.01801546827227652,1.144576890047267e-6,1.6213921445049178e-7,-1.9058241313221758e-21,4.494558715037703e-152,1.0000348920471427
638,0.01804375001210741,1.1448314257057449e-6,1.623937501089698e-7,-2.064642808932357e-21,6.2243794430658865e-152,1.0000347454758964
639,0.0180720317519383,1.145085961364223e-6,1.626482857674478e-7,-2.0117032497289633e-21,8.614250718941144e-152,1.0000346003337477
640,0.018100313491769188,1.145340497022701e-6,1.6290282142592583e-7,-1.9587636905255695e-21,1.191385528548064e-151,1.0000344565998347
641,0.018128595231600077,1.145595032681179e-6,1.6315735708440385e-7,-1.9058241313221758e-21,1.6466504254594863e-151,1.0000343136281362
642,0.018156876971430966,1.145849568339657e-6,1.6341189274288187e-7,-2.064642808932357e-21,2.274393921505329e-151,1.0000341736068203
643,0.018185158711261855,1.146104103998135e-6,1.636664284013599e-7,-2.0117032497289633e-21,3.139395627380674e-151,1.000034034931572
644,0.018213440451092744,1.1463586396566129e-6,1.639209640598379e-7,-2.1705219273391446e-21,4.330553392156197e-151,1.00003389499402
645,0.018241722190923633,1.146613175315091e-6,1.6417549971831592e-7,-2.117582368135751e-21,5.969784086459924e-151,1.0000337567152355
646,0.018270003930754522,1.146867710973569e-6,1.6443003537679394e-7,-2.064642808932357e-21,8.224180177917048e-151,1.0000336200446838
647,0.01829828567058541,1.147122246632047e-6,1.6468457103527196e-7,-2.0117032497289633e-21,1.1322602421052913e-150,1.0000334849337795
648,0.0183265674104163,1.147376782290525e-6,1.6493910669374998e-7,-2.1705219273391446e-21,1.5578313045173076e-150,1.0000333513359299
649,0.01835484915024719,1.147631317949003e-6,1.65193642352228e-7,-2.117582368135751e-21,2.1419828861348053e-150,1.0000332192066346
